x,y,STATION_NAME,STN_ID,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.3.24,2013-03-24 00:00:00,QC,2013,3,24,-0.1,,-3.8,,3.7,,0,,,M,,M,16,,0,,0,,0,,18.1,,50,,85,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.3.25,2013-03-25 00:00:00,QC,2013,3,25,1.9,,-3.3,,7,,0,,,M,,M,12,,5,,41,,0,,16.1,,44,,84,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.3.26,2013-03-26 00:00:00,QC,2013,3,26,2.2,,-2.8,,7.1,,0.4,,,M,,M,5,,0,,0,,0,,15.8,,44,,73,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.3.27,2013-03-27 00:00:00,QC,2013,3,27,3.5,,-0.9,,7.8,,0.4,,,M,,M,1,,0,,0,,0,,14.5,,51,,87,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.3.28,2013-03-28 00:00:00,QC,2013,3,28,5.2,,1,,9.4,,0.2,,,M,,M,,,0,,0,,0,,12.8,,57,,94,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.3.29,2013-03-29 00:00:00,QC,2013,3,29,4.4,,0.4,,8.4,,0,,,M,,M,,,28,,32,,0,,13.6,,54,,79,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.3.30,2013-03-30 00:00:00,QC,2013,3,30,2.8,,-3.5,,9,,0,,,M,,M,,,0,,0,,0,,15.2,,26,,83,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.3.31,2013-03-31 00:00:00,QC,2013,3,31,6.1,,-0.7,,12.9,,4.2,,,M,,M,,,20,,48,,0,,11.9,,34,,88,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.1,2013-04-01 00:00:00,QC,2013,4,1,0.6,,-5.7,,6.8,,1.5,,,M,,M,,,26,,67,,0,,17.4,,36,,87,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.2,2013-04-02 00:00:00,QC,2013,4,2,-3.8,,-6.6,,-0.9,,0,,,M,,M,,,27,,59,,0,,21.8,,38,,63,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.3,2013-04-03 00:00:00,QC,2013,4,3,-1.2,,-4.6,,2.2,,0,,,M,,M,,,27,,63,,0,,19.2,,40,,54,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.4,2013-04-04 00:00:00,QC,2013,4,4,2.8,,-3.5,,9,,0,,,M,,M,,,23,,46,,0,,15.2,,32,,73,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.5,2013-04-05 00:00:00,QC,2013,4,5,1.1,,-4.1,,6.3,,0.7,,,M,,M,,,34,,48,,0,,16.9,,43,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.6,2013-04-06 00:00:00,QC,2013,4,6,-2.3,,-6.9,,2.4,,0,,,M,,M,,,29,,35,,0,,20.3,,29,,59,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.7,2013-04-07 00:00:00,QC,2013,4,7,6.7,,0.5,,12.9,,0,,,M,,M,,,15,,54,,0,,11.3,,35,,74,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.8,2013-04-08 00:00:00,QC,2013,4,8,5.8,,2.5,,9,,2.9,,,M,,M,,,28,,33,,0,,12.2,,47,,85,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.9,2013-04-09 00:00:00,QC,2013,4,9,5.3,,1.7,,8.9,,11.7,,,M,,M,,,5,,35,,0,,12.7,,74,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.10,2013-04-10 00:00:00,QC,2013,4,10,6,,2,,10,,0,,,M,,M,,,3,,33,,0,,12,,45,,93,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.11,2013-04-11 00:00:00,QC,2013,4,11,1.1,,-1.6,,3.7,,0,,,M,,M,,,5,,32,,0,,16.9,,33,,56,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.12,2013-04-12 00:00:00,QC,2013,4,12,0.4,,-1.4,,2.1,,19.5,,0,,,M,,,4,,41,,0,,17.6,,42,,96,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.13,2013-04-13 00:00:00,QC,2013,4,13,3.7,,1.6,,5.8,,0.7,,,M,,M,3,,24,,44,,0,,14.3,,78,,93,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.14,2013-04-14 00:00:00,QC,2013,4,14,5.7,,2.1,,9.3,,0.2,,,M,,M,,,28,,35,,0,,12.3,,53,,88,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.15,2013-04-15 00:00:00,QC,2013,4,15,6.5,,-0.6,,13.6,,0.2,,,M,,M,,,14,,35,,0,,11.5,,39,,85,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.16,2013-04-16 00:00:00,QC,2013,4,16,9.8,,5.8,,13.7,,8,,,M,,M,,,25,,41,,0,,8.2,,57,,90,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.17,2013-04-17 00:00:00,QC,2013,4,17,8,,2.7,,13.2,,0,,,M,,M,,,31,,32,,0,,10,,24,,73,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.18,2013-04-18 00:00:00,QC,2013,4,18,10.6,,4.5,,16.6,,0,,,M,,M,,,13,,52,,0,,7.4,,29,,76,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.19,2013-04-19 00:00:00,QC,2013,4,19,14.1,,6.6,,21.6,,2.7,,,M,,M,,,27,,82,,0,,3.9,,56,,87,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.20,2013-04-20 00:00:00,QC,2013,4,20,4.3,,-0.5,,9,,0.4,,,M,,M,,,25,,61,,0,,13.7,,47,,86,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.21,2013-04-21 00:00:00,QC,2013,4,21,2,,-2.8,,6.7,,0,,,M,,M,,,31,,39,,0,,16,,29,,59,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.22,2013-04-22 00:00:00,QC,2013,4,22,7.2,,-0.1,,14.4,,0,,,M,,M,,,13,,39,,0,,10.8,,20,,57,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.23,2013-04-23 00:00:00,QC,2013,4,23,8.7,,2.6,,14.8,,0,,,M,,M,,,14,,46,,0,,9.3,,25,,75,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.24,2013-04-24 00:00:00,QC,2013,4,24,13.6,,5.4,,21.7,,3.5,,,M,,M,,,26,,78,,0,,4.4,,28,,82,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.25,2013-04-25 00:00:00,QC,2013,4,25,7.2,,3.2,,11.2,,0,,,M,,M,,,26,,70,,0,,10.8,,33,,73,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.26,2013-04-26 00:00:00,QC,2013,4,26,6.5,,1.7,,11.2,,0,,,M,,M,,,0,,0,,0,,11.5,,51,,77,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.27,2013-04-27 00:00:00,QC,2013,4,27,9.1,,2.4,,15.7,,0,,,M,,M,,,0,,0,,0,,8.9,,25,,82,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.28,2013-04-28 00:00:00,QC,2013,4,28,12.1,,2.9,,21.3,,0,,,M,,M,,,0,,0,,0,,5.9,,23,,78,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.29,2013-04-29 00:00:00,QC,2013,4,29,15.9,,9.9,,21.9,,0,,,M,,M,,,15,,44,,0,,2.1,,33,,65,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.4.30,2013-04-30 00:00:00,QC,2013,4,30,16.9,,11.6,,22.1,,0,,,M,,M,,,0,,0,,0,,1.1,,42,,75,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.1,2013-05-01 00:00:00,QC,2013,5,1,18,,9.7,,26.2,,0,,,M,,M,,,0,,0,,0,,0,,24,,85,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.2,2013-05-02 00:00:00,QC,2013,5,2,18.5,,11.7,,25.3,,0,,,M,,M,,,3,,37,,0.5,,0,,29,,73,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.3,2013-05-03 00:00:00,QC,2013,5,3,16.7,,10.4,,22.9,,0,,,M,,M,,,14,,35,,0,,1.3,,23,,71,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.4,2013-05-04 00:00:00,QC,2013,5,4,16.9,,9.2,,24.6,,0,,,M,,M,,,0,,0,,0,,1.1,,20,,70,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.5,2013-05-05 00:00:00,QC,2013,5,5,19,,11.4,,26.6,,0,,,M,,M,,,0,,0,,1,,0,,20,,65,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.6,2013-05-06 00:00:00,QC,2013,5,6,18.6,,10.3,,26.9,,0,,,M,,M,,,0,,0,,0.6,,0,,18,,60,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.7,2013-05-07 00:00:00,QC,2013,5,7,19.6,,10.9,,28.2,,0,,,M,,M,,,0,,0,,1.6,,0,,16,,61,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.8,2013-05-08 00:00:00,QC,2013,5,8,20.5,,12.2,,28.7,,0.2,,,M,,M,,,17,,50,,2.5,,0,,23,,87,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.9,2013-05-09 00:00:00,QC,2013,5,9,20.5,,16.3,,24.7,,0,,,M,,M,,,0,,0,,2.5,,0,,38,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.10,2013-05-10 00:00:00,QC,2013,5,10,15.9,,11,,20.7,,0,,,M,,M,,,5,,41,,0,,2.1,,37,,81,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.11,2013-05-11 00:00:00,QC,2013,5,11,14.5,,10.2,,18.8,,14.1,,,M,,M,,,27,,54,,0,,3.5,,71,,94,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.12,2013-05-12 00:00:00,QC,2013,5,12,8.7,,3.9,,13.5,,0,,,M,,M,,,26,,67,,0,,9.3,,31,,85,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.13,2013-05-13 00:00:00,QC,2013,5,13,5.9,,1.5,,10.2,,0,,,M,,M,,,25,,54,,0,,12.1,,41,,74,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.14,2013-05-14 00:00:00,QC,2013,5,14,7.2,,-0.2,,14.6,,0,,,M,,M,,,30,,33,,0,,10.8,,25,,83,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.15,2013-05-15 00:00:00,QC,2013,5,15,10.5,,3.7,,17.2,,1,,,M,,M,,,17,,50,,0,,7.5,,31,,85,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.16,2013-05-16 00:00:00,QC,2013,5,16,13.2,,8.9,,17.4,,0,,,M,,M,,,31,,46,,0,,4.8,,49,,83,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.17,2013-05-17 00:00:00,QC,2013,5,17,12.5,,5.2,,19.8,,0,,,M,,M,,,29,,32,,0,,5.5,,32,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.18,2013-05-18 00:00:00,QC,2013,5,18,14.1,,6,,22.1,,0,,,M,,M,,,0,,0,,0,,3.9,,22,,81,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.19,2013-05-19 00:00:00,QC,2013,5,19,15,,9.3,,20.6,,3.5,,,M,,M,,,16,,43,,0,,3,,44,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.20,2013-05-20 00:00:00,QC,2013,5,20,18.1,,13.6,,22.6,,3.5,,,M,,M,,,0,,0,,0.1,,0,,54,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.21,2013-05-21 00:00:00,QC,2013,5,21,16.6,,13.8,,19.4,,4,,,M,,M,,,12,,46,,0,,1.4,,58,,88,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.22,2013-05-22 00:00:00,QC,2013,5,22,18.2,,12.8,,23.6,,5.9,,,M,,M,,,21,,52,,0.2,,0,,66,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.23,2013-05-23 00:00:00,QC,2013,5,23,16.3,,10,,22.5,,5.5,,,M,,M,,,25,,39,,0,,1.7,,71,,93,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.24,2013-05-24 00:00:00,QC,2013,5,24,9.2,,7.5,,10.9,,5.9,,,M,,M,,,34,,37,,0,,8.8,,67,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.25,2013-05-25 00:00:00,QC,2013,5,25,8.3,,6.6,,10,,12.9,,,M,,M,,,4,,48,,0,,9.7,,59,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.26,2013-05-26 00:00:00,QC,2013,5,26,8.6,,4.3,,12.9,,12.6,,,M,,M,,,34,,50,,0,,9.4,,54,,90,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.27,2013-05-27 00:00:00,QC,2013,5,27,12.1,,3.6,,20.6,,0,,,M,,M,,,28,,39,,0,,5.9,,23,,91,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.28,2013-05-28 00:00:00,QC,2013,5,28,15.6,,7.8,,23.4,,,M,,M,,M,,,0,,0,,0,,2.4,,,,,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.29,2013-05-29 00:00:00,QC,2013,5,29,17.7,,14.4,,21,,19,,,M,,M,,,13,,39,,0,,0.3,,62,,94,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.30,2013-05-30 00:00:00,QC,2013,5,30,21.6,,15.4,,27.8,,0,,,M,,M,,,29,,37,,3.6,,0,,50,,91,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.5.31,2013-05-31 00:00:00,QC,2013,5,31,25.8,,19.8,,31.7,,0,,,M,,M,,,24,,46,,7.8,,0,,35,,77,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.1,2013-06-01 00:00:00,QC,2013,6,1,25.1,,20.3,,29.9,,11.7,,,M,,M,,,29,,76,,7.1,,0,,51,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.2,2013-06-02 00:00:00,QC,2013,6,2,22.6,,18.8,,26.4,,12.3,,,M,,M,,,24,,46,,4.6,,0,,58,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.3,2013-06-03 00:00:00,QC,2013,6,3,15.4,,11.9,,18.8,,0,,,M,,M,,,22,,44,,0,,2.6,,43,,75,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.4,2013-06-04 00:00:00,QC,2013,6,4,13.3,,8.4,,18.2,,0,,,M,,M,,,29,,43,,0,,4.7,,43,,75,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.5,2013-06-05 00:00:00,QC,2013,6,5,12.4,,5.8,,19,,0,,,M,,M,,,0,,0,,0,,5.6,,36,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.6,2013-06-06 00:00:00,QC,2013,6,6,13.2,,10.2,,16.1,,6.5,,,M,,M,,,0,,0,,0,,4.8,,45,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.7,2013-06-07 00:00:00,QC,2013,6,7,13.4,,11.9,,14.9,,8.7,,,M,,M,,,12,,41,,0,,4.6,,74,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.8,2013-06-08 00:00:00,QC,2013,6,8,14,,11.7,,16.3,,3.8,,,M,,M,,,0,,0,,0,,4,,81,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.9,2013-06-09 00:00:00,QC,2013,6,9,19.6,,14.5,,24.7,,0,,,M,,M,,,29,,41,,1.6,,0,,38,,91,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.10,2013-06-10 00:00:00,QC,2013,6,10,19.4,,13.5,,25.2,,0.2,,,M,,M,,,0,,0,,1.4,,0,,33,,87,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.11,2013-06-11 00:00:00,QC,2013,6,11,14.6,,13,,16.2,,33,,,M,,M,,,6,,41,,0,,3.4,,82,,91,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.12,2013-06-12 00:00:00,QC,2013,6,12,17.4,,12.7,,22.1,,2.4,,,M,,M,,,3,,32,,0,,0.6,,51,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.13,2013-06-13 00:00:00,QC,2013,6,13,17.2,,11,,23.4,,0,,,M,,M,,,0,,0,,0,,0.8,,41,,95,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.14,2013-06-14 00:00:00,QC,2013,6,14,18.6,,11.5,,25.6,,0,,,M,,M,,,30,,43,,0.6,,0,,30,,87,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.15,2013-06-15 00:00:00,QC,2013,6,15,17.4,,10.6,,24.2,,0,,,M,,M,,,27,,44,,0,,0.6,,29,,69,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.16,2013-06-16 00:00:00,QC,2013,6,16,15.7,,12.8,,18.6,,10.3,,,M,,M,,,0,,0,,0,,2.3,,60,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.17,2013-06-17 00:00:00,QC,2013,6,17,15,,9.3,,20.6,,0,,,M,,M,,,29,,43,,0,,3,,56,,93,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.18,2013-06-18 00:00:00,QC,2013,6,18,15,,8.8,,21.2,,0,,,M,,M,,,0,,0,,0,,3,,40,,91,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.19,2013-06-19 00:00:00,QC,2013,6,19,14,,7.6,,20.4,,0,,,M,,M,,,0,,0,,0,,4,,38,,73,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.20,2013-06-20 00:00:00,QC,2013,6,20,17.8,,12.1,,23.5,,0,,,M,,M,,,26,,32,,0,,0.2,,36,,78,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.21,2013-06-21 00:00:00,QC,2013,6,21,21.3,,15.5,,27.1,,0,,,M,,M,,,0,,0,,3.3,,0,,41,,69,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.22,2013-06-22 00:00:00,QC,2013,6,22,19.5,,18.4,,20.5,,11.9,,,M,,M,,,0,,0,,1.5,,0,,72,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.23,2013-06-23 00:00:00,QC,2013,6,23,21.8,,18.6,,24.9,,2.9,,,M,,M,,,0,,0,,3.8,,0,,72,,92,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.24,2013-06-24 00:00:00,QC,2013,6,24,25.3,,20.1,,30.5,,3.6,,,M,,M,,,28,,69,,7.3,,0,,56,,90,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.25,2013-06-25 00:00:00,QC,2013,6,25,25.3,,21.5,,29,,4.4,,,M,,M,,,33,,33,,7.3,,0,,64,,87,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.26,2013-06-26 00:00:00,QC,2013,6,26,20.2,,15.6,,24.8,,0,,,M,,M,,,0,,0,,2.2,,0,,68,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.27,2013-06-27 00:00:00,QC,2013,6,27,20,,15,,25,,0,,,M,,M,,,3,,43,,2,,0,,60,,89,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.28,2013-06-28 00:00:00,QC,2013,6,28,15,,14,,16,,17.6,,,M,,M,,,3,,48,,0,,3,,83,,93,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.29,2013-06-29 00:00:00,QC,2013,6,29,18.8,,15.6,,21.9,,0,,,M,,M,,,0,,0,,0.8,,0,,70,,93,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.6.30,2013-06-30 00:00:00,QC,2013,6,30,20.4,,16.4,,24.4,,0,,,M,,M,,,0,,0,,2.4,,0,,54,,90,
-73.74166666666666,45.467777777777776,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,30165,702S006,702S006.2013.7.1,2013-07-01 00:00:00,QC,2013,7,1,20.1,,16.3,,23.9,,0,,,M,,M,,,5,,32,,2.1,,0,,38,,83,
